chr1	169437881	169437881
chr1	169446474	169446475
chr1	170501290	170501290
chr1	172411128	172411128
chr1	172411197	172411197
chr1	172411702	172411702
chr1	173800770	173800770
chr1	179530463	179530463
chr1	179530487	179530487
chr1	183184686	183184692
chr1	183192302	183192302
chr1	183200137	183200137
chr1	183532571	183532576
chr1	183546796	183546796
chr1	183556091	183556091
chr1	196716420	196716444
chr1	197062190	197062190
chr1	197297905	197297905
chr1	197297936	197297936
chr1	197326120	197326120
chr1	197390534	197390534
chr1	197390691	197390691
chr1	197390799	197390800
chr1	197390802	197390802
chr1	197396685	197396685
chr1	197396689	197396689
chr1	197396953	197396953
chr1	197397010	197397010
chr1	197398579	197398584
chr1	197404300	197404300
chr1	197411423	197411423
chr1	197446904	197446914
chr1	201263069	201263069
chr1	201286698	201286698
chr1	207495151	207495152
chr1	209789951	209789951
chr1	209791278	209791279
chr1	209791389	209791389
chr1	209796354	209796355
chr1	209797344	209797344
chr1	209799066	209799066
chr1	209800917	209800918
chr1	209806023	209806023
chr1	209807926	209807926
chr1	209823362	209823363
chr1	209823368	209823368
chr1	214818132	214818133
chr1	215822028	215822028
chr1	215822039	215822039
chr1	215844424	215844424
chr1	215844427	215844427
chr1	215847979	215847979
chr1	215848678	215848678
chr1	215848805	215848805
chr1	215853720	215853720
chr1	215901386	215901386
chr1	215960187	215960188
chr1	215987131	215987132
chr1	216040475	216040475
chr1	216052105	216052105
chr1	216143987	216143987
chr1	216221879	216221880
chr1	216246438	216246438
chr1	216251484	216251484
chr1	216348677	216348677
chr1	216370040	216370040
chr1	216371779	216371779
chr1	216373412	216373412
chr1	216380755	216380755
chr1	216420527	216420527
chr1	216424240	216424240
chr1	216498790	216498790
chr1	216500979	216500979
chr1	216595301	216595302
chr1	216595439	216595443
chr1	220356087	220356091
chr1	228362729	228362729
chr1	229567887	229567887
chr1	235564867	235564879
chr1	235577768	235577770
chr1	235577915	235577917
chr1	241667546	241667546
chr2	1491613	1491613
chr2	3391538	3391539
chr2	3691526	3691528
chr2	11913792	11913792
chr2	20202928	20202928
chr2	20205934	20205934
chr2	26418053	26418053
chr2	26438018	26438018
chr2	26499983	26499985
chr2	26501646	26501646
chr2	26684765	26684765
chr2	26698995	26698995
chr2	27535548	27535548
chr2	29293839	29293839
chr2	29294178	29294178
chr2	29294359	29294372
chr2	29294794	29294794
chr2	29296350	29296352
chr2	29296572	29296572
chr2	29296649	29296650
chr2	31596760	31596761
chr2	31751327	31751327
chr2	31805699	31805699
chr2	38297929	38297929
chr2	38297960	38297961
chr2	38298032	38298032
chr2	38298073	38298086
chr2	38298092	38298092
chr2	38298394	38298394
chr2	38301663	38301664
chr2	38301847	38301847
chr2	38301927	38301927
chr2	38301996	38301997
chr2	38302350	38302350
chr2	38302530	38302530
chr2	44503057	44503057
chr2	44513213	44513213
chr2	44513300	44513300
chr2	44539792	44539792
chr2	44547468	44547469
chr2	62063210	62063210
chr2	62066572	62066572
chr2	62066782	62066784
chr2	62066817	62066818
chr2	62066830	62066830
chr2	62067136	62067136
chr2	65237863	65237863
chr2	65243716	65243718
chr2	65248050	65248050
chr2	69569330	69569330
chr2	71190419	71190419
chr2	71191572	71191573
chr2	71753416	71753416
chr2	71791204	71791204
chr2	71795434	71795435
chr2	71886110	71886110
chr2	71887766	71887771
chr2	71891547	71891570
chr2	71891573	71891573
chr2	71895972	71895972
chr2	71913588	71913588
chr2	73651601	73651601
chr2	73717097	73717097
chr2	73717264	73717275
chr2	73799976	73799976
chr2	74166144	74166145
chr2	74173858	74173859
chr2	74372394	74372394
chr2	74759841	74759841
chr2	74760046	74760051
chr2	74779509	74779509
chr2	84972274	84972274
chr2	97427335	97427335
chr2	97427443	97427443
chr2	97462840	97462840
chr2	97464925	97464925
chr2	98986505	98986505
chr2	98994173	98994195
chr2	98996755	98996755
chr2	99008427	99008427
chr2	99012444	99012444
chr2	99012462	99012462
chr2	99012463	99012463
chr2	99012481	99012481
chr2	99012537	99012537
chr2	99012564	99012567
chr2	99012618	99012618
chr2	99012747	99012747
chr2	99012925	99012926
chr2	99012939	99012939
chr2	99013218	99013218
chr2	99013273	99013273
chr2	99013275	99013275
chr2	99013302	99013302
chr2	109545751	109545751
chr2	109546673	109546673
chr2	112777074	112777074
chr2	113887196	113887196
chr2	128180492	128180492
chr2	135815585	135815586
chr2	135893364	135893368
chr2	135920221	135920221
chr2	152419208	152419208
chr2	152427010	152427010
chr2	152487335	152487335
chr2	166611437	166611437
chr2	166611441	166611441
chr2	166786258	166786258
chr2	167133647	167133647
chr2	167145019	167145019
chr2	167145136	167145137
chr2	169787318	169787318
chr2	169792925	169792925
chr2	169830250	169830250
chr2	169836472	169836474
chr2	169850327	169850327
chr2	169874581	169874581
chr2	170354136	170354136
chr2	172305304	172305305
chr2	172309676	172309676
chr2	179319253	179319253
chr2	179424782	179424783
chr2	179453509	179453510
chr2	182521495	182521495
chr2	198363487	198363487
chr2	202496909	202496909
chr2	207638988	207638988
chr2	210640622	210640622
chr2	210818918	210818918
chr2	211454912	211454912
chr2	211466978	211466978
chr2	211512710	211512710
chr2	211513234	211513234
chr2	211518827	211518827
chr2	211533010	211533010
chr2	215809821	215809821
chr2	215833442	215833442
chr2	215846937	215846937
chr2	215846946	215846946
chr2	215855594	215855594
chr2	215865652	215865652
chr2	215896546	215896546
chr2	215928927	215928927
chr2	217285020	217285020
chr2	217340037	217340037
chr2	217342939	217342939
chr2	219525741	219525741
chr2	219525877	219525877
chr2	219646988	219646989
chr2	219674398	219674399
chr2	219677446	219677447
chr2	219677646	219677646
chr2	219677818	219677818
chr2	219678909	219678909
chr2	219678910	219678910
chr2	220146784	220146784
chr2	220370982	220370982
chr2	227895199	227895199
chr2	227968711	227968719
chr2	228029471	228029495
chr2	228104938	228104939
chr2	228137693	228137696
chr2	228159983	228159983
chr2	228173928	228173928
chr2	228563883	228563883
chr2	228564256	228564256
chr2	232071007	232071007
chr2	233393246	233393246
chr2	233399048	233399048
chr2	234668879	234668881
chr2	234669463	234669463
chr2	238402172	238402172
chr2	241723190	241723190
chr2	241808307	241808308
chr2	241808308	241808308
chr2	241808403	241808403
chr2	241808743	241808743
chr2	241808780	241808780
chr2	241810808	241810808
chr2	241812439	241812439
chr2	241812455	241812455
chr2	241813480	241813480
chr2	241814542	241814542
chr2	241814572	241814572
chr2	241814576	241814576
chr2	241815412	241815412
chr2	241816967	241816968
chr2	241816972	241816972
chr2	241817000	241817000
chr2	241817493	241817493
chr2	242683035	242683035
chr2	242707133	242707133
chr3	4403910	4403910
chr3	4491006	4491006
chr3	14187449	14187449
chr3	14200382	14200382
chr3	14208722	14208724
chr3	14712701	14712701
chr3	15495406	15495406
chr3	15495417	15495417
chr3	15499753	15499754
chr3	15507869	15507870
chr3	15507873	15507874
chr3	15507944	15507944
chr3	15520499	15520500
chr3	15676986	15676986
chr3	15683497	15683498
chr3	15686976	15686976
chr3	25773941	25773941
chr3	25805619	25805619
chr3	33087642	33087642
chr3	33093371	33093371
chr3	33093462	33093462
chr3	33093465	33093465
chr3	33099712	33099712
chr3	33107021	33107022
chr3	33166072	33166072
chr3	33174100	33174100
chr3	42218304	42218304
chr3	42727691	42727691
chr3	43122265	43122283
chr3	43743985	43743985
chr3	43759323	43759323
chr3	43759354	43759354
chr3	45537808	45537808
chr3	45814094	45814094
chr3	46009280	46009280
chr3	47038800	47038800
chr3	47044240	47044241
chr3	47048730	47048730
chr3	47453171	47453174
chr3	48610671	48610671
chr3	48612236	48612237
chr3	48612657	48612657
chr3	48612861	48612861
chr3	48618704	48618704
chr3	48622501	48622502
chr3	48626356	48626356
chr3	48630534	48630534
chr3	48896530	48896530
chr3	48896637	48896637
chr3	49059579	49059579
chr3	49059930	49059930
chr3	49060336	49060336
chr3	49137043	49137043
chr3	49162819	49162819
chr3	49166137	49166137
chr3	49456803	49456811
chr3	49459670	49459670
chr3	49568686	49568687
chr3	49759489	49759489
chr3	49759776	49759776
chr3	49760132	49760132
chr3	50380439	50380441
chr3	50402595	50402595
chr3	50418428	50418428
chr3	52020668	52020669
chr3	52181055	52181055
chr3	53265545	53265563
chr3	69037454	69037455
chr3	81691938	81691938
chr3	81698027	81698027
chr3	87309136	87309136
chr3	87309193	87309195
chr3	87311248	87311248
chr3	97506848	97506848
chr3	100994538	100994538
chr3	121500619	121500619
chr3	121508940	121508941
chr3	121981258	121981258
chr3	122056392	122056392
chr3	129286619	129286619
chr3	133666102	133666103
chr3	134343973	134343973
chr3	134369751	134369779
chr3	135979379	135979379
chr3	136045723	136045724
chr3	148863334	148863334
chr3	148875320	148875320
chr3	148881627	148881627
chr3	150645894	150645894
chr3	150645973	150645973
chr3	150659368	150659368
chr3	150659443	150659453
chr3	150690285	150690308
chr3	150690352	150690352
chr3	158376820	158376820
chr3	164714422	164714422
chr3	164764786	164764786
chr3	165548529	165548529
chr3	170723073	170723073
chr3	170723136	170723136
chr3	170723773	170723773
chr3	170727871	170727871
chr3	171330067	171330067
chr3	171406519	171406521
chr3	171410135	171410135
chr3	180364983	180364983
chr3	182755055	182755078
chr3	182756860	182756860
chr3	182756920	182756920
chr3	182759507	182759507
chr3	182789029	182789029
chr3	184091304	184091304
chr3	186953672	186953672
chr3	189691723	189691723
chr3	193364865	193364865
chr3	196434682	196434682
chr4	619843	619843
chr4	652754	652755
chr4	981630	981630
chr4	981646	981646
chr4	995905	995905
chr4	996180	996180
chr4	996535	996535
chr4	997206	997206

chr4	1806119	1806119
chr4	1807371	1807371
chr4	5564748	5564748
chr4	5785383	5785383
chr4	6302749	6302753
chr4	6303194	6303194
chr4	6303291	6303295
chr4	6304112	6304112
chr4	9987317	9987317
chr4	10020624	10020624
chr4	13383201	13383201
chr4	15504111	15504112
chr4	15985993	15986004
chr4	15985994	15986004
chr4	16008260	16008261
chr4	16010716	16010716
chr4	25146421	25146421
chr4	25153671	25153671
chr4	25160663	25160663
chr4	42067340	42067343
chr4	47938971	47938971
chr4	47954625	47954625
chr4	52894259	52894259
chr4	56230360	56230360
chr4	56284334	56284334
chr4	68619737	68619737
chr4	72319301	72319301
chr4	72412077	72412077
chr4	74272435	74272437
chr4	77084506	77084506
chr4	80899317	80899318
chr4	96036876	96036876
chr4	100472066	100472066
chr4	100474971	100474971
chr4	100503060	100503060
chr4	100504588	100504588
chr4	100534290	100534291
chr4	100543913	100543913
chr4	107133912	107133913
chr4	107249299	107249301
chr4	108935689	108935689
chr4	122749774	122749774
chr4	128863281	128863281
chr4	128878707	128878707
chr4	146567150	146567150
chr4	151203772	151203776
chr4	151223857	151223857
chr4	155491726	155491726
chr4	159603470	159603470
chr4	159620240	159620240
chr4	159620250	159620250
chr4	159627480	159627480
chr4	170498232	170498232
chr4	178361494	178361494
chr4	187130049	187130050
chr4	187158050	187158051
chr4	187195347	187195347
chr4	187201412	187201412
chr4	187208978	187208978
chr4	187209608	187209608
chr5	218471	218471
chr5	251453	251453
chr5	1212453	1212453
chr5	1815971	1815975
chr5	1815999	1815999
chr5	13793839	13793839
chr5	13810275	13810275
chr5	33944828	33944828
chr5	33951737	33951739
chr5	33954470	33954470
chr5	38485941	38485946
chr5	38499686	38499686
chr5	39202670	39202670
chr5	40955530	40955530
chr5	42565987	42565987
chr5	42566038	42566038
chr5	42700021	42700021
chr5	42700080	42700080
chr5	42711393	42711393
chr5	42711433	42711434
chr5	42713530	42713530
chr5	43616166	43616166
chr5	43644777	43644777
chr5	52397188	52397188
chr5	52397927	52397927
chr5	52954385	52954385
chr5	52978981	52978982
chr5	54516210	54516210
chr5	54527618	54527618
chr5	54528273	54528275
chr5	54529089	54529094
chr5	54529186	54529187
chr5	60186791	60186791
chr5	60194102	60194102
chr5	60200672	60200673
chr5	60240799	60240799
chr5	60241173	60241173
chr5	69372303	69372303
chr5	69372353	69372353
chr5	69372501	69372501
chr5	69372616	69372616
chr5	69373081	69373081
chr5	70220935	70220935
chr5	70220951	70220952
chr5	70234673	70234674
chr5	70238216	70238216
chr5	70238578	70238580
chr5	70238654	70238655
chr5	70241907	70241908
chr5	70241984	70241984
chr5	70241990	70241990
chr5	70242005	70242005
chr5	70247724	70247724
chr5	70247768	70247768
chr5	70247773	70247773
chr5	70247901	70247901
chr5	70247921	70247921
chr5	70248036	70248036
chr5	70248471	70248473
chr5	70248501	70248501
chr5	70898412	70898412
chr5	70922494	70922494
chr5	70930814	70930814
chr5	70931068	70931068
chr5	74011520	74011520
chr5	75001530	75001532
chr5	78181626	78181626
chr5	90106048	90106048
chr5	90106569	90106570
chr5	94852859	94852859
chr5	95746646	95746646
chr5	118832237	118832237
chr5	118860923	118860923
chr5	125885616	125885616
chr5	126754827	126754828
chr5	131726525	131726525
chr5	132202707	132202707
chr5	136961518	136961518
chr5	141334902	141334902
chr5	141336421	141336422
chr5	147470774	147470774
chr5	147473940	147473941
chr5	147477541	147477542
chr5	147498132	147498132
chr5	147503414	147503414
chr5	149263041	149263046
chr5	149264109	149264109
chr5	149264112	149264112
chr5	149310680	149310680
chr5	149323827	149323829
chr5	151235857	151235857
chr5	151239524	151239524
chr5	156675990	156675990
chr5	156890311	156890311
chr5	157158612	157158612
chr5	171849502	171849502
chr5	172341759	172341759
chr5	176814874	176814874
chr5	177420033	177420033
chr5	178557006	178557006
chr5	178699927	178699927
chr5	180037008	180037008
chr6	6152088	6152088
chr6	10621641	10621641
chr6	10804119	10804119
chr6	10809139	10809143
chr6	10809141	10809141
chr6	18122451	18122461
chr6	24278302	24278307
chr6	24523025	24523025
chr6	26091179	26091179
chr6	26093141	26093141
chr6	31084645	31084646
chr6	31085224	31085228
chr6	31936661	31936661
chr6	32007887	32007887
chr6	32810451	32810451
chr6	33135599	33135599
chr6	35467755	35467756
chr6	35467904	35467904
chr6	35473583	35473583
chr6	35473926	35473930
chr6	35479494	35479494
chr6	39874534	39874534
chr6	39880018	39880018
chr6	39881095	39881096
chr6	42933044	42933044
chr6	42933464	42933464
chr6	42933978	42933978
chr6	42934261	42934261
chr6	42934533	42934534
chr6	42935275	42935275
chr6	43638654	43638657
chr6	49399535	49399535
chr6	49409553	49409553
chr6	49415380	49415380
chr6	49415448	49415448
chr6	49419271	49419271
chr6	49425502	49425502
chr6	51524480	51524480
chr6	51524512	51524512
chr6	51612724	51612725
chr6	51618079	51618079
chr6	51640614	51640614
chr6	51777386	51777386
chr6	51824680	51824681
chr6	51875106	51875106
chr6	51890841	51890842
chr6	51890847	51890847
chr6	51914955	51914955
chr6	51923147	51923147
chr6	51923282	51923283
chr6	51929841	51929841
chr6	51930830	51930830
chr6	51947999	51947999
chr6	56341054	56341055
chr6	64430631	64430641
chr6	64436413	64436414
chr6	64436427	64436429
chr6	64436476	64436477
chr6	64436488	64436490
chr6	64694355	64694355
chr6	65300310	65300310
chr6	65301398	65301399
chr6	65303172	65303172
chr6	65303187	65303188
chr6	66005927	66005927
chr6	66053966	66053969
chr6	66063502	66063502
chr6	66094366	66094367
chr6	66204879	66204894
chr6	66204898	66204898
chr6	66204900	66204901
chr6	74325166	74325166
chr6	80197101	80197101
chr6	80201334	80201341
chr6	80203353	80203353
chr6	80223411	80223411
chr6	80228517	80228518
chr6	80877407	80877407
chr6	80878662	80878662
chr6	80878698	80878698
chr6	80878730	80878730
chr6	80881035	80881035
chr6	80910707	80910711
chr6	80910740	80910740
chr6	80982916	80982916
chr6	81053456	81053456
chr6	88226546	88226546
chr6	88234284	88234284
chr6	88239312	88239312
chr6	88279230	88279230
chr6	107956029	107956029
chr6	109802728	109802729
chr6	112386145	112386147
chr6	117237168	117237177
chr6	119150256	119150256
chr6	119243199	119243201
chr6	129468112	129468112
chr6	129468114	129468114
chr6	129499013	129499013
chr6	129636783	129636783
chr6	129674393	129674416
chr6	129714214	129714215
chr6	129775417	129775417
chr6	129826462	129826462
chr6	129826486	129826486
chr6	131901748	131901748
chr6	135715991	135715991
chr6	135754219	135754219
chr6	135776888	135776888
chr6	135784406	135784407
chr6	137147551	137147551
chr6	137166758	137166782
chr6	146056495	146056527
chr6	151751274	151751275
chr6	158538823	158538823
chr6	158541521	158541521
chr6	158541604	158541605
chr6	158564126	158564132
chr6	158576343	158576343
chr6	161969973	161969973
chr6	162864411	162864412
chr6	165846611	165846611
chr7	299836	299836
chr7	299863	299863
chr7	794341	794347
chr7	16460782	16460783
chr7	21908571	21908571
chr7	21939676	21939680
chr7	23004128	23004128
chr7	26404195	26404195
chr7	26404738	26404738
chr7	31009494	31009494
chr7	31016138	31016138
chr7	33376099	33376099
chr7	33407475	33407475
chr7	33976991	33976991
chr7	40172692	40172693
chr7	40174082	40174082
chr7	44102488	44102488
chr7	65547921	65547921
chr7	65557835	65557835
chr7	74191612	74191614
chr7	74191664	74191664
chr7	74191694	74191694
chr7	74197872	74197872
chr7	75615113	75615113
chr7	87038667	87038667
chr7	92123810	92123811
chr7	92130876	92130876
chr7	92132483	92132484
chr7	92134172	92134173
chr7	92730928	92730928
chr7	92734381	92734381
chr7	95751015	95751015
chr7	95775984	95775984
chr7	95799355	95799355
chr7	95818893	95818893
chr7	97484718	97484718
chr7	97498372	97498372
chr7	98988637	98988639
chr7	99700352	99700353
chr7	99703620	99703622
chr7	107312627	107312627
chr7	107315496	107315496
chr7	107315505	107315505
chr7	107323982	107323982
chr7	107330570	107330570
chr7	107330615	107330616
chr7	107330665	107330665
chr7	107334924	107334925
chr7	107336397	107336398
chr7	107336429	107336429
chr7	107342468	107342468
chr7	107350577	107350577
chr7	107431504	107431504
chr7	107533708	107533709
chr7	107555951	107555951
chr7	107557794	107557794
chr7	107559516	107559516
chr7	117120149	117120149
chr7	117120159	117120159
chr7	117144368	117144368
chr7	117144390	117144390
chr7	117149087	117149087
chr7	117149089	117149089
chr7	117149097	117149098
chr7	117149101	117149101
chr7	117149123	117149123
chr7	117149143	117149143
chr7	117149146	117149146
chr7	117149150	117149151
chr7	117149177	117149177
chr7	117149181	117149183
chr7	117149197	117149197
chr7	117149199	117149199
chr7	117170952	117170952
chr7	117170953	117170953
chr7	117170971	117170971
chr7	117170990	117170991
chr7	117171003	117171006
chr7	117171007	117171007
chr7	117171022	117171022
chr7	117171028	117171028
chr7	117171029	117171029
chr7	117171045	117171045
chr7	117171090	117171093
chr7	117171095	117171095
chr7	117171101	117171101
chr7	117171120	117171121
chr7	117171166	117171166
chr7	117171169	117171169
chr7	117174349	117174349
chr7	117174363	117174363
chr7	117174369	117174370
chr7	117174372	117174372
chr7	117174380	117174384
chr7	117174415	117174415
chr7	117174420	117174420
chr7	117174422	117174422
chr7	117174424	117174424
chr7	117175301	117175301
chr7	117175317	117175317
chr7	117175335	117175335
chr7	117175339	117175339
chr7	117175380	117175380
chr7	117175397	117175397
chr7	117175441	117175463
chr7	117176587	117176599
chr7	117176617	117176618
chr7	117176657	117176658
chr7	117176660	117176662
chr7	117176686	117176686
chr7	117180152	117180152
chr7	117180175	117180176
chr7	117180210	117180213
chr7	117180229	117180230
chr7	117180242	117180242
chr7	117180272	117180272
chr7	117180284	117180284
chr7	117180285	117180285
chr7	117180291	117180291
chr7	117180297	117180297
chr7	117180302	117180304
chr7	117180305	117180305
chr7	117180324	117180324
chr7	117180339	117180339
chr7	117180358	117180363
chr7	117180359	117180359
chr7	117180363	117180363
chr7	117180364	117180365
chr7	117180401	117180401
chr7	117182079	117182080
chr7	117182104	117182106
chr7	117182155	117182155
chr7	117182156	117182156
chr7	117182163	117182163
chr7	117188684	117188684
chr7	117188725	117188725
chr7	117188810	117188814
chr7	117188823	117188824
chr7	117188849	117188849
chr7	117199517	117199517
chr7	117199522	117199522
chr7	117199525	117199525
chr7	117199540	117199541
chr7	117199563	117199563
chr7	117199564	117199564
chr7	117199591	117199591
chr7	117199600	117199600
chr7	117199602	117199602
chr7	117199641	117199641
chr7	117199644	117199647
chr7	117199666	117199668
chr7	117199683	117199683
chr7	117199697	117199697
chr7	117199698	117199698
chr7	117227785	117227785
chr7	117227792	117227792
chr7	117227832	117227832
chr7	117227833	117227833
chr7	117227853	117227853
chr7	117227854	117227854
chr7	117227855	117227855
chr7	117227857	117227858
chr7	117227859	117227859
chr7	117227860	117227860
chr7	117227862	117227862
chr7	117227865	117227865
chr7	117227881	117227881
chr7	117227883	117227883
chr7	117227887	117227887
chr7	117227888	117227888
chr7	117229521	117229521
chr7	117230406	117230406
chr7	117230409	117230409
chr7	117230416	117230417
chr7	117230463	117230463
chr7	117230480	117230480
chr7	117230494	117230494
chr7	117230496	117230496
chr7	117230498	117230498
chr7	117232037	117232121
chr7	117232062	117232062
chr7	117232131	117232132
chr7	117232143	117232152
chr7	117232191	117232206
chr7	117232194	117232195
chr7	117232204	117232208
chr7	117232231	117232232
chr7	117232266	117232267
chr7	117232266	117232267
chr7	117232271	117232273
chr7	117232304	117232305
chr7	117232346	117232346
chr7	117232349	117232349
chr7	117232394	117232395
chr7	117232416	117232416
chr7	117232435	117232436
chr7	117232511	117232511
chr7	117232574	117232574
chr7	117232595	117232595
chr7	117232637	117232639
chr7	117232642	117232642
chr7	117232672	117232673
chr7	117232682	117232684
chr7	117232685	117232685
chr7	117232712	117232712
chr7	117234984	117234984
chr7	117235030	117235030
chr7	117235040	117235040
chr7	117235044	117235044
chr7	117235071	117235072
chr7	117235113	117235113
chr7	117235113	117235114
chr7	117242919	117242920
chr7	117242922	117242922
chr7	117243585	117243585
chr7	117243596	117243596
chr7	117243663	117243663
chr7	117243665	117243666
chr7	117243667	117243667
chr7	117243689	117243691
chr7	117243708	117243708
chr7	117243762	117243762
chr7	117243784	117243784
chr7	117243802	117243803
chr7	117243836	117243836
chr7	117246749	117246749
chr7	117246807	117246807
chr7	117246808	117246808
chr7	117250572	117250572
chr7	117250575	117250575
chr7	117250583	117250585
chr7	117250620	117250621
chr7	117250625	117250625
chr7	117250646	117250652
chr7	117250733	117250733
chr7	117251609	117251609
chr7	117251649	117251649
chr7	117251655	117251655
chr7	117251676	117251676
chr7	117251689	117251689
chr7	117251691	117251691
chr7	117251692	117251692
chr7	117251700	117251700
chr7	117251703	117251703
chr7	117251704	117251704
chr7	117251717	117251717
chr7	117251725	117251725
chr7	117251761	117251761
chr7	117251771	117251771
chr7	117251787	117251787
chr7	117251794	117251794
chr7	117251797	117251797
chr7	117251805	117251805
chr7	117254753	117254753
chr7	117267574	117267574
chr7	117267579	117267579
chr7	117267591	117267591
chr7	117267633	117267634
chr7	117267636	117267636
chr7	117267638	117267642
chr7	117267639	117267643
chr7	117267694	117267694
chr7	117267704	117267705
chr7	117267711	117267712
chr7	117267718	117267718
chr7	117267719	117267719
chr7	117267765	117267766
chr7	117267795	117267796
chr7	117267807	117267807
chr7	117267819	117267819
chr7	117280015	117280015
chr7	117282491	117282491
chr7	117282505	117282505
chr7	117282517	117282518
chr7	117282526	117282526
chr7	117282537	117282537
chr7	117282538	117282538
chr7	117282541	117282542
chr7	117282567	117282567
chr7	117282581	117282582
chr7	117282582	117282582
chr7	117282620	117282620
chr7	117282648	117282648
chr7	117292899	117292903
chr7	117292904	117292905
chr7	117292905	117292906
chr7	117292931	117292931
chr7	117292959	117292959
chr7	117304824	117304824
chr7	117304854	117304858
chr7	117304889	117304889
chr7	117305569	117305571
chr7	117305610	117305610
